PLAYER_ID,PLAYER_NAME,TimeFrame,PTS,AST,REB
911,Ervin Johnson,career,4.1,0.5,6.1
77146,Frank Johnson,career,8.3,4.2,1.7
77147,George Johnson,career,2.8,0.3,3.2
77148,George Johnson,career,9.1,1.8,5.6
77149,George Johnson,career,4.8,1.0,6.5
77150,Gus Johnson,career,17.1,2.7,12.7
77151,Harold Johnson,career,0.6,0.4,
201274,Ivan Johnson,career,6.5,0.6,3.9
202707,JaJuan Johnson,career,3.2,0.2,1.6
1630552,Jalen Johnson,2024-25,18.9,5.0,10.0
201949,James Johnson,career,7.4,2.0,3.5
2207,Joe Johnson,career,16.0,3.9,4.0
77152,John Johnson,career,12.9,3.8,5.5
77153,Kannard Johnson,career,0.5,0.0,0.0
1629640,Keldon Johnson,2024-25,12.7,1.6,4.8
2256,Ken Johnson,career,2.0,0.0,2.0
77154,Ken Johnson,career,4.1,0.3,3.8
1630553,Keon Johnson,career,8.2,1.9,2.7
1642352,Keshad Johnson,2024-25,2.7,0.3,1.8
134,Kevin Johnson,career,17.9,9.1,3.3
1641749,Keyontae Johnson,career,1.2,0.4,1.1
913,Larry Johnson,career,16.2,3.3,7.5
77156,Larry Johnson,career,1.5,1.8,1.3
77158,Lee Johnson,career,1.4,0.1,1.8
2669,Linton Johnson,career,3.9,0.4,3.3
77159,Lynbert Johnson,career,3.0,0.2,1.6
77142,Magic Johnson,career,19.5,11.2,7.2
77160,Marques Johnson,career,20.1,3.6,7.0
77168,Mickey Johnson,career,14.1,3.0,7.2
77161,Neil Johnson,career,4.0,1.1,3.4
203910,Nick Johnson,career,2.6,0.4,1.4
77162,Ollie Johnson,career,7.7,1.8,3.3
204179,Omari Johnson,career,5.5,1.8,2.8
203111,Orlando Johnson,career,3.2,0.7,1.7
77163,Reggie Johnson,career,8.4,0.9,4.1
77164,Rich Johnson,career,4.7,0.4,2.7
77165,Ron Johnson,career,2.6,0.1,2.1
1626169,Stanley Johnson,career,6.2,1.5,3.1
77166,Steffond Johnson,career,2.6,0.2,1.5
77134,Steve Johnson,career,11.7,1.2,5.5
201234,Trey Johnson,career,2.6,0.7,0.9
204020,Tyler Johnson,career,9.8,2.3,3.0
77167,Vinnie Johnson,career,12.0,3.3,3.2
202325,Wesley Johnson,career,7.0,1.1,3.2
203130,Darius Johnson-Odom,career,0.0,0.3,0.9
77170,Nate Johnston,career,2.2,0.0,1.1
77169,Neil Johnston,career,19.4,2.5,11.3
77171,Jim Johnstone,career,1.3,0.5,2.0
203999,Nikola Jokić,2024-25,29.6,10.2,12.7
77172,Howie Jolliff,career,2.8,0.8,4.2
2264,Alvin Jones,career,1.1,0.1,1.6
77173,Anthony Jones,career,3.6,0.7,1.3
77174,Askia Jones,career,4.1,1.5,1.0
77180,Bill Jones,career,3.5,0.5,1.3
77193,Bobby Jones,career,11.5,2.4,5.5
200784,Bobby Jones,career,3.2,0.5,1.6
77175,Caldwell Jones,career,6.2,1.3,7.2
1630637,Carlik Jones,career,2.0,0.9,0.7
279,Charles Jones,career,2.5,0.9,4.5
77178,Charles Jones,career,5.0,1.0,3.8
1869,Charles R. Jones,career,3.5,1.6,1.2
1641732,Colby Jones,2024-25,4.0,1.1,2.2
2563,Dahntay Jones,career,5.4,0.8,1.7
1627745,Damian Jones,career,4.9,0.7,3.1
1800,Damon Jones,career,6.6,2.7,1.6
203199,DeQuan Jones,career,3.7,0.3,1.7
1641794,Dillon Jones,2024-25,2.5,1.1,2.2
202346,Dominique Jones,career,3.1,1.8,1.4
963,Dontae' Jones,career,2.9,0.3,0.6
101204,Dwayne Jones,career,1.3,0.1,2.3
77182,Dwight Jones,career,8.1,1.2,5.9
77183,Earl Jones,career,0.9,0.3,0.7
224,Eddie Jones,career,14.8,2.9,4.0
77184,Edgar Jones,career,9.0,0.9,4.8
2410,Fred Jones,career,7.5,2.3,2.2
1630529,Herbert Jones,2024-25,10.3,3.3,3.9
1642403,Isaac Jones,2024-25,3.4,0.3,1.4
77185,Jake Jones,career,4.5,0.7,1.5
1627883,Jalen Jones,career,4.8,0.3,2.3
2592,James Jones,career,5.2,0.5,1.8
1629203,Jemerrio Jones,career,3.9,1.6,6.5
77186,Jimmy Jones,career,6.4,2.0,1.9
77187,Johnny Jones,career,4.2,0.5,2.2
1908,Jumaine Jones,career,7.1,0.9,4.2
77188,K.C. Jones,career,7.4,4.3,3.5
1630539,Kai Jones,career,3.5,0.4,2.4
203158,Kevin Jones,career,3.0,0.3,2.4
77200,Larry Jones,career,9.0,2.8,2.5
77189,Major Jones,career,4.4,0.6,3.5
2891,Mark Jones,career,2.3,0.6,1.3
90000,Mark Jones,career,1.2,0.8,0.3
1630222,Mason Jones,career,4.4,1.2,1.5
77195,Nick Jones,career,5.3,1.3,1.1
77191,Ozell Jones,career,3.5,0.8,3.4
461,Popeye Jones,career,7.0,1.3,7.4
77192,Rich Jones,career,10.6,1.4,5.7
77194,Robin Jones,career,4.9,1.1,4.1
77196,Sam Jones,career,17.7,2.5,4.9
2652,Shelton Jones,career,4.8,0.8,2.2
200780,Solomon Jones,career,3.0,0.4,2.3
1642461,Spencer Jones,2024-25,1.3,0.3,0.9
77197,Steve Jones,career,6.5,1.0,1.2
203093,Terrence Jones,career,10.4,1.0,5.7
1630200,Tre Jones,2024-25,7.2,4.2,2.5
1626145,Tyus Jones,2024-25,10.2,5.3,2.4
77198,Wali Jones,career,10.1,3.2,2.3
77199,Wallace Jones,career,10.2,3.1,5.1
77201,Wil Jones,career,9.9,1.9,5.9
77202,Willie Jones,career,7.4,2.0,2.8
77203,Willie Jones,career,3.2,0.3,1.3
203103,Perry Jones III,career,3.4,0.4,1.8
1627884,Derrick Jones Jr.,2024-25,10.1,0.8,3.4
1817,Adonis Jordan,career,2.1,2.2,0.6
201599,DeAndre Jordan,career,8.5,0.9,9.7
77205,Eddie Jordan,career,8.1,3.8,1.9
202366,Jerome Jordan,career,2.8,0.3,2.0
893,Michael Jordan,career,30.1,5.3,6.2
674,Reggie Jordan,career,2.7,1.0,1.8
77208,Thomas Jordan,career,11.0,0.8,4.8
77209,Walter Jordan,career,2.3,0.4,1.4
77210,Phil Jordon,career,10.9,1.7,6.9
77211,Johnny Jorgensen,career,2.3,0.6,
77212,Noble Jorgensen,career,8.8,1.2,4.3
77213,Roger Jorgensen,career,1.5,0.0,
202709,Cory Joseph,career,6.7,2.9,2.4
2123,Garth Joseph,career,0.5,0.3,0.5
203126,Kris Joseph,career,0.9,0.1,0.7
77214,Yvon Joseph,career,2.0,0.0,0.0
1631107,Nikola Jović,2024-25,10.7,2.8,3.9
77215,Jeff Judkins,career,5.4,1.0,1.6
1630548,Johnny Juzang,2024-25,8.9,1.1,2.9
1629662,Mfiondu Kabengele,career,2.6,0.3,1.5
77217,Edwin Kachan,career,2.2,0.7,
77218,George Kaftan,career,7.5,1.9,3.1
77219,Ed Kalafat,career,7.1,1.5,5.7
1630686,Georgios Kalaitzakis,career,6.6,0.9,1.6
2549,Chris Kaman,career,11.2,1.3,7.6
1626163,Frank Kaminsky,career,8.8,1.6,3.8
77221,Ralph Kaplowitz,career,5.6,0.5,
2574,Jason Kapono,career,6.7,0.8,1.7
77222,Tony Kappen,career,6.5,0.5,
203508,Sergey Karasev,career,3.0,0.9,1.5
201207,Coby Karl,career,2.4,1.0,1.3
77223,George Karl,career,2.6,1.5,0.7
77225,Ed Kasid,career,1.5,0.8,
2435,Mario Kasun,career,2.7,0.2,2.6
77226,Leo Katkaveck,career,4.3,1.3,
77227,Bob Kauffman,career,11.5,2.7,7.0
201619,Sasha Kaun,career,0.9,0.1,1.0
77228,Wilbert Kautz,career,5.1,0.7,
1642530,Yuki Kawamura,2024-25,1.6,0.9,0.5
77229,Clarence Kea,career,3.9,0.4,2.5
77230,Michael Kearns,career,0.2,0.8,0.5
77231,Tommy Kearns,career,2.0,0.0,0.0
228,Adam Keefe,career,5.0,0.7,4.1
77233,Harold Keeling,career,2.2,0.5,0.3
1631211,Trevor Keels,career,1.0,0.0,0.7
77234,Ken Keller,career,0.8,0.0,
1630283,Kylor Kelley,career,3.1,0.5,3.5
77235,Rich Kelley,career,7.6,2.6,7.0
77236,Clark Kellogg,career,18.9,2.9,9.5
77237,Gerard Kelly,career,5.7,0.5,
203527,Ryan Kelly,career,6.0,1.3,3.1
77238,Tom Kelly,career,7.1,1.4,
77239,Greg Kelser,career,9.7,1.3,4.6
77240,Ben Kelso,career,1.8,0.4,0.7
431,Shawn Kemp,career,14.6,1.6,8.4
1118,Tim Kempton,career,4.5,1.1,2.8
77242,Frank Kendrick,career,3.3,0.3,1.5
1628379,Luke Kennard,2024-25,8.9,3.3,2.8
202810,D.J. Kennedy,career,6.0,1.5,3.5
77243,Eugene Kennedy,career,2.0,0.2,1.6
77244,Joe Kennedy,career,5.3,0.8,3.0
77245,William Kennedy,career,1.7,1.3,1.1
77246,Larry Kenon,career,17.0,2.6,7.8
77247,Bill Kenville,career,7.1,2.1,3.5
1801,Jonathan Kerner,career,0.0,0.0,0.0
77248,Johnny Kerr,career,13.8,2.2,11.2
70,Steve Kerr,career,6.0,1.8,1.2
77249,Jack Kerris,career,7.6,2.5,6.3
760,Jerome Kersey,career,10.3,1.9,5.5
77251,Alec Kessler,career,5.2,0.4,3.6
1631117,Walker Kessler,2024-25,11.1,1.7,12.2
1930,Lari Ketner,career,1.4,0.1,1.4
1630296,Braxton Key,2024-25,1.0,0.0,0.7
705,Randolph Keys,career,5.2,0.8,2.3
2751,Viktor Khryapa,career,4.5,1.0,3.4
467,Jason Kidd,career,12.6,8.7,6.3
1629742,Stanton Kidd,career,0.0,0.3,0.8
77254,Warren Kidd,career,3.6,0.3,3.4
203077,Michael Kidd-Gilchrist,career,8.4,1.2,5.4
77255,Irv Kiffin,career,3.2,0.7,1.5
77256,Jack Kiley,career,2.3,1.2,1.0
77257,Ernie Killum,career,0.3,0.0,0.5
77258,Carl Kilpatrick,career,1.5,0.0,2.0
203930,Sean Kilpatrick,career,10.3,1.5,2.7
77259,Toby Kimball,career,6.1,1.0,6.8
77260,Bo Kimble,career,5.5,0.9,1.5
77261,Stan Kimbrough,career,1.6,0.5,0.5
77262,Chad Kinch,career,2.9,1.1,0.8
77263,Albert King,career,12.1,2.2,4.2
77264,Bernard King,career,22.5,3.3,5.8
12,Chris King,career,6.7,1.1,3.0
77266,Dan King,career,1.6,0.3,2.1
701,Frankie King,career,2.1,0.5,1.2
77268,George King,career,10.3,4.8,3.9
1628994,George King,career,0.2,0.0,1.2
1562,Gerard King,career,4.5,0.7,3.1
77270,Jim King,career,7.2,2.3,2.5
728,Jimmy King,career,4.5,1.4,1.8
1629663,Louis King,career,4.8,0.9,1.6
77272,Maury King,career,5.9,3.8,2.8
77273,Reggie King,career,8.9,1.6,6.2
1101,Rich King,career,1.9,0.3,1.0
351,Stacey King,career,6.4,0.9,3.3
77276,Tom King,career,5.1,0.6,
77277,Bob Kinney,career,9.5,1.5,
200814,Tarence Kinsey,career,4.7,0.5,1.3
1905,Andrei Kirilenko,career,11.8,2.7,5.5
203945,Alex Kirk,career,0.8,0.2,0.2
77278,Walt Kirk,career,7.7,2.1,4.0
1630557,Corey Kispert,2024-25,11.6,1.7,3.0
77279,Doug Kistler,career,1.6,0.0,0.2
77280,Curtis Kitchen,career,1.5,0.2,1.5
1123,Greg Kite,career,2.5,0.5,3.8
954,Kerry Kittles,career,14.1,2.6,3.9
1628467,Maxi Kleber,2024-25,3.0,1.3,2.8
170,Joe Kleine,career,4.8,0.6,4.1
101132,Linas Kleiza,career,8.7,0.8,3.6
77283,Leo Klier,career,7.1,1.6,
1641752,Bobi Klintman,2024-25,1.9,0.9,0.9
77284,Herm Klotz,career,1.4,0.6,
77285,Duane Klueh,career,8.2,1.5,3.0
1642261,Dalton Knecht,2024-25,9.1,0.8,2.8
77290,Billy Knight,career,15.7,2.1,4.5
77287,Bob Knight,career,3.5,4.0,0.5
2688,Brandin Knight,career,0.0,1.0,0.0
202688,Brandon Knight,career,14.0,3.9,3.1
1510,Brevin Knight,career,7.3,6.1,2.4
1630233,Nathan Knight,career,3.7,0.4,2.0
1861,Negele Knight,career,6.2,2.8,1.3
77288,Ron Knight,career,4.7,0.8,2.8
77289,Toby Knight,career,12.9,1.2,5.1
969,Travis Knight,career,3.4,0.6,3.1
77291,Lee Knorek,career,6.7,1.6,
77292,Dick Knostman,career,2.6,1.2,3.4
77293,Rod Knowles,career,1.1,0.0,1.1
1628995,Kevin Knox II,career,7.3,0.7,2.8
77294,Bart Kofoed,career,1.5,1.0,0.5
77295,Don Kojis,career,12.2,1.4,5.6
1642278,Tyler Kolek,2024-25,2.0,1.7,0.7
1631132,Christian Koloko,2024-25,2.4,0.4,2.5
77296,Milo Komenich,career,9.9,1.9,
77297,Howard Komives,career,10.2,4.0,2.4
402,Jon Koncak,career,4.5,1.0,4.9
1629723,John Konchar,2024-25,2.4,0.9,3.3
77299,Bud Koper,career,4.4,0.8,1.1
77300,Joe Kopicki,career,3.7,0.7,2.7
1627788,Furkan Korkmaz,career,6.8,1.2,2.0
77301,Frank Kornet,career,1.9,0.3,1.1
1628436,Luke Kornet,2024-25,6.0,1.6,5.3
101117,Yaroslav Korolev,career,1.1,0.4,0.5
2594,Kyle Korver,career,9.7,1.7,3.0
77302,Len Kosmalski,career,1.4,0.7,1.9
77303,Andy Kostecka,career,6.4,0.7,
77304,Harold Kottman,career,3.1,0.3,
201585,Kosta Koufos,career,5.7,0.5,5.0
77305,Tom Kozelko,career,2.2,0.5,1.8
77306,Arvid Kramer,career,2.0,0.4,1.5
77307,Barry Kramer,career,3.6,0.8,1.9
77308,Joel Kramer,career,3.8,1.0,2.8
77309,Dan Kraus,career,1.6,0.5,
77310,Herb Krautblatt,career,1.3,0.4,
203139,Viacheslav Kravtsov,career,2.2,0.2,1.4
77311,Jim Krebs,career,8.0,0.8,6.2
1630249,Vít Krejčí,2024-25,7.2,2.6,2.7
77312,Wayne Kreklow,career,1.2,0.4,0.5
77313,Tom Kron,career,6.5,2.8,3.3
77314,Tom Kropp,career,2.5,0.6,0.8
2420,Nenad Krstic,career,10.0,0.8,5.4
1474,Larry Krystkowiak,career,8.2,1.2,4.9
77316,Steve Kuberski,career,5.5,0.6,3.8
77317,Leo Kubiak,career,11.5,3.2,
77318,Bruce Kuczenski,career,1.9,0.5,1.5
77319,Frank Kudelka,career,7.2,2.1,3.2
77320,John Kuester,career,3.3,2.3,1.0
77322,Ray Kuka,career,4.9,0.7,
389,Toni Kukoc,career,11.6,3.7,4.2
1629083,Arnoldas Kulboka,career,0.0,0.0,0.0
1630228,Jonathan Kuminga,2024-25,15.3,2.2,4.6
77323,Kevin Kunnert,career,8.3,1.4,7.3
77324,Mitch Kupchak,career,10.2,0.7,5.4
77325,Charles Kupec,career,4.1,0.7,2.1
1629066,Rodions Kurucs,career,6.0,0.9,3.1
201633,Rob Kurz,career,3.9,0.5,2.0
2825,Ibrahim Kutluay,career,0.0,0.0,0.2
1628398,Kyle Kuzma,2024-25,14.8,2.3,5.7
203136,Ognjen Kuzmic,career,0.9,0.2,1.0
1627851,Mindaugas Kuzminskas,career,6.2,1.0,1.8
77327,Fred LaCour,career,6.5,1.9,3.3
1711,Raef LaFrentz,career,10.1,1.1,6.1
77328,Tom LaGarde,career,7.6,1.5,5.1
1631222,Jake LaRavia,2024-25,6.9,2.4,3.9
1601,Rusty LaRue,career,5.0,1.6,1.3
77340,Rudy LaRusso,career,15.6,2.1,9.4
203897,Zach LaVine,2024-25,23.3,4.2,4.3
1627746,Skal Labissiere,2024-25,1.3,0.3,0.8
77326,Sam Lacey,career,10.3,3.7,9.7
363,Christian Laettner,career,12.8,2.6,6.7
201802,Oliver Lafayette,career,7.0,2.0,4.0
100263,Bill Laimbeer,career,12.9,2.0,9.7
77329,Pete Lalich,career,0.0,0.0,
77330,Bo Lamar,career,7.1,2.5,1.3
1630237,Anthony Lamb,career,6.2,1.4,3.3
203117,Doron Lamb,career,3.5,0.8,1.0
203087,Jeremy Lamb,career,10.1,1.6,3.6
77331,John Lambert,career,3.8,0.6,3.3
77332,Jeff Lamp,career,5.1,0.9,1.5
2573,Maciej Lampe,career,3.4,0.3,2.2
77333,Jim Lampley,career,3.0,0.0,5.0
2253,Sean Lampley,career,4.5,0.7,2.1
1629111,Jock Landale,2024-25,4.8,0.9,3.3
201171,Carl Landry,career,10.8,0.7,4.9
202068,Marcus Landry,career,2.4,0.0,1.1
77334,Mark Landsberger,career,5.6,0.5,6.1
77335,Jerome Lane,career,5.3,1.5,5.8
457,Andrew Lang,career,6.0,0.6,4.8
226,Antonio Lang,career,2.3,0.3,1.5
2591,James Lang,career,1.0,0.2,1.0
1892,Trajan Langdon,career,5.4,1.3,1.3
101247,Keith Langford,career,1.0,0.0,1.0
1629641,Romeo Langford,career,4.6,0.7,2.1
2061,Dan Langhi,career,3.0,0.3,1.5
600005,Bob Lanier,career,20.1,3.1,10.1
77338,Stu Lantz,career,12.4,2.9,3.3
1627879,Nicolas Laprovittola,career,3.3,1.6,0.6
77339,York Larese,career,5.1,1.6,1.3
203499,Shane Larkin,career,5.5,2.9,1.9
1641796,Pelle Larsson,2024-25,4.6,1.2,1.7
77341,John Laskowski,career,7.1,0.8,2.4
201186,Stephane Lasme,career,5.2,0.2,3.3
77342,Dave Lattin,career,4.5,0.6,3.8
968,Priest Lauderdale,career,3.4,0.4,1.9
77344,Rich Laurel,career,2.4,0.3,1.0
77345,Walt Lautenbach,career,4.3,1.3,
203530,Joffrey Lauvergne,career,5.6,0.9,3.8
77346,Tony Lavelli,career,6.9,0.7,2.0
77347,Bob Lavoy,career,8.2,1.5,6.2
201151,Acie Law,career,3.9,1.6,1.0
1629724,Vic Law,career,1.9,0.4,1.4
202371,Gani Lawal,career,0.0,0.0,0.0
77348,Ed Lawrence,career,4.0,0.3,1.3
1630639,A.J. Lawson,2024-25,9.1,1.2,3.3
1535,Jason Lawson,career,1.5,0.3,1.6
201951,Ty Lawson,career,12.7,6.0,2.7
1627774,Jake Layman,career,4.8,0.5,1.7
77350,Dennis Layton,career,6.9,2.6,1.3
1627747,Caris LeVert,2024-25,12.1,3.4,3.2
1628388,T.J. Leaf,career,3.3,0.3,1.9
77351,Emanuel Leaks,career,8.3,0.9,6.8
77352,Hal Lear,career,1.3,0.3,0.3
77353,Allen Leavell,career,9.5,4.8,1.7
77354,Jeff Lebo,career,1.5,0.8,1.0
287,Eric Leckner,career,4.1,0.5,3.2
1629665,Jalen Lecque,career,1.7,0.4,0.8
203495,Ricky Ledo,career,3.9,0.8,1.4
77356,Butch Lee,career,8.1,3.2,1.4
77357,Clyde Lee,career,7.7,1.1,10.3
201584,Courtney Lee,career,9.6,1.7,2.6
1627814,Damion Lee,career,7.8,1.3,3.2
101135,David Lee,career,13.5,2.2,8.8
77358,Doug Lee,career,2.3,0.4,0.6
77359,George Lee,career,7.5,0.9,4.2
77360,Greg Lee,career,1.2,2.2,0.4
77361,Keith Lee,career,6.1,1.0,4.7
77362,Kurk Lee,career,1.4,0.7,0.6
202723,Malcolm Lee,career,3.9,1.4,1.8
77363,Rock Lee,career,1.0,1.0,0.5
77364,Ron Lee,career,7.3,3.8,2.7
77365,Russell Lee,career,2.9,0.7,1.2
1630240,Saben Lee,career,5.2,2.8,1.9
77366,Ed Leede,career,7.8,1.9,2.1
77367,Hank Lefkowitz,career,2.1,0.2,
100,Tim Legler,career,7.0,1.3,1.6
77369,George Lehmann,career,3.2,1.8,0.8
1627215,Walt Lemon Jr.,career,9.4,3.2,2.6
203458,Alex Len,2024-25,1.6,0.8,2.1
702,Voshon Lenard,career,11.9,2.1,2.8
77371,Bob Leonard,career,9.9,3.3,2.9
77370,Gary Leonard,career,1.4,0.1,1.1
202695,Kawhi Leonard,2024-25,21.5,3.1,5.9
203086,Meyers Leonard,career,5.6,0.9,3.9
1642502,Malevy Leons,2024-25,0.3,0.2,0.5
77372,Jim Les,career,3.8,2.9,1.2
202727,Travis Leslie,career,1.4,0.5,0.9
77373,Ronnie Lester,career,7.3,4.0,1.9
77374,Clifford Lett,career,3.5,0.7,0.6
202720,Jon Leuer,career,6.4,0.8,3.8
77375,Andrew Levane,career,4.5,2.0,1.3
77376,Lafayette Lever,career,13.9,6.2,6.0
77377,Cliff Levingston,career,7.1,0.9,5.2
77385,Bobby Lewis,career,5.8,2.2,2.1
736,Cedric Lewis,career,1.3,0.0,0.7
77379,Fred Lewis,career,8.4,1.4,
77380,Freddie Lewis,career,5.8,1.5,1.4
77381,Grady Lewis,career,5.4,0.9,
729,Martin Lewis,career,3.6,0.3,1.4
1641721,Maxwell Lewis,career,2.0,0.4,1.0
1900,Quincy Lewis,career,3.6,0.6,1.3
77383,Ralph Lewis,career,2.3,0.3,1.2
1740,Rashard Lewis,career,14.9,1.7,5.2
77384,Reggie Lewis,career,17.6,2.6,4.3
1630575,Scottie Lewis,career,0.5,0.5,0.0
1630184,Kira Lewis Jr.,career,5.2,1.8,1.3
77386,Marcus Liberty,career,7.3,0.9,3.5
77387,Todd Lichti,career,7.9,1.4,2.1
1630604,E.J. Liddell,2024-25,1.8,0.3,0.8
202732,DeAndre Liggins,career,2.0,0.7,1.4
77388,Bill Ligon,career,3.3,0.7,0.7
203081,Damian Lillard,2024-25,24.9,7.1,4.7
202391,Jeremy Lin,career,11.6,4.3,2.8
77389,Steve Lingenfelter,career,1.0,0.5,1.6
175,Alton Lister,career,6.6,1.0,6.3
1629642,Nassir Little,career,5.5,0.7,2.9
1641726,Dereck Lively II,2024-25,8.7,2.4,7.5
1630587,Isaiah Livers,2023-24,5.0,1.1,2.1
1641753,Chris Livingston,2024-25,1.4,0.2,1.7
988,Randy Livingston,career,3.8,2.0,1.4
2733,Shaun Livingston,career,6.3,3.0,2.4
77392,Ron Livingstone,career,6.3,1.9,4.7
1024,Horacio Llamas,career,2.1,0.2,1.3
77394,Earl Lloyd,career,8.4,1.4,6.4
77395,Lewis Lloyd,career,13.2,2.9,3.1
77396,Scott Lloyd,career,4.6,1.0,3.0
77397,Bob Lochmueller,career,3.7,0.8,2.6
77398,Robert Lock,career,1.5,0.2,1.6
77399,Darrell Lockhart,career,2.0,0.0,1.5
1100,Ian Lockhart,career,4.0,0.0,0.0
77401,Kevin Loder,career,5.9,1.2,2.3
77402,Don Lofgran,career,6.1,1.0,3.9
1629155,Zach Lofton,career,0.0,0.0,0.0
1631254,Kenneth Lofton Jr.,career,4.8,1.2,2.0
77403,Johnny Logan,career,12.4,3.0,4.6
38,Brad Lohaus,career,5.9,1.1,2.8
1609,Art Long,career,3.5,0.5,3.3
3,Grant Long,career,9.5,1.7,6.1
1381,John Long,career,13.6,1.9,2.8
77406,Paul Long,career,3.9,0.8,0.8
1627848,Shawn Long,career,8.2,0.7,4.7
26,Luc Longley,career,7.2,1.5,4.9
1626172,Kevon Looney,2024-25,4.5,1.6,6.1
201572,Brook Lopez,2024-25,13.0,1.8,5.0
1732,Felipe Lopez,career,5.8,1.0,2.4
2221,Raul Lopez,career,6.5,3.8,1.7
201577,Robin Lopez,career,8.4,0.8,4.7
943,Ryan Lorthridge,career,7.4,2.7,1.9
77409,Jim Loscutoff,career,6.2,0.7,5.6
77410,Plummer Lott,career,2.2,0.6,1.8
77411,Kevin Loughery,career,15.3,3.7,3.0
1629712,Didi Louzada,career,3.6,0.7,1.7
77412,Bob Love,career,17.6,1.4,5.9
201567,Kevin Love,2024-25,5.3,1.0,4.1
77413,Stan Love,career,6.8,0.8,4.0
77414,Clyde Lovellette,career,17.0,1.6,9.5
77415,Sidney Lowe,career,2.9,3.9,1.7
77416,Chuck Lowery,career,2.3,0.7,1.0
200768,Kyle Lowry,2024-25,3.9,2.7,1.9
1628070,Jordan Loyd,career,2.4,0.5,0.8
77417,Al Lucas,career,1.0,1.0,
77418,Jerry Lucas,career,17.0,3.3,15.6
77419,John Lucas,career,10.7,7.0,2.3
203564,Kalin Lucas,career,1.0,0.5,1.5
77420,Maurice Lucas,career,14.4,2.3,8.8
101249,John Lucas III,career,4.7,1.5,1.0
77421,Ted Luckenbill,career,2.3,0.4,1.9
1731,Tyronn Lue,career,8.5,3.1,1.7
77422,Jim Luisi,career,2.9,1.1,0.8
77423,Al Lujack,career,0.8,0.0,
77424,Phil Lumpkin,career,3.3,2.7,1.0
77425,Ray Lumpp,career,8.2,2.2,2.2
1630994,Gabriel Lundberg,career,3.3,2.8,1.8
1641754,Seth Lundy,career,1.6,0.0,0.8
1627789,Timothe Luwawu-Cabarrot,career,5.9,0.9,2.0
1628399,Tyler Lydon,career,0.9,0.2,0.7
1626168,Trey Lyles,career,7.6,1.1,4.3
248,George Lynch,career,6.6,1.4,5.0
77426,Kevin Lynch,career,3.3,1.1,1.3
77427,Mike Lynn,career,2.6,0.6,1.4
1627815,Sheldon Mac,career,3.0,0.5,1.1
1928,Todd MacCulloch,career,6.1,0.5,4.0
77430,Ronnie MacGilvray,career,1.3,1.8,1.5
931,Don MacLean,career,10.9,1.3,3.8
77428,Mike Macaluso,career,1.6,0.1,0.8
77429,Ed Macauley,career,17.5,3.2,7.5
203159,Scott Machado,career,1.8,0.9,0.1
101178,Arvydas Macijauskas,career,2.3,0.3,0.5
77432,Ollie Mack,career,7.2,1.8,2.5
694,Sam Mack,career,7.8,1.3,2.1
202714,Shelvin Mack,career,6.6,3.1,2.0
1635,Malcolm Mackey,career,1.5,0.0,1.1
77435,Rudy Macklin,career,6.4,0.8,2.9
202731,Vernon Macklin,career,2.0,0.2,1.5
77436,Johnny Macknowski,career,7.0,1.1,1.9
1629133,Daryl Macon,career,2.7,0.7,1.0
1855,Mark Macon,career,6.7,1.7,1.9
1629122,J.P. Macura,career,2.0,0.7,1.0
77438,Kyle Macy,career,9.5,4.0,2.2
77439,Jack Maddox,career,0.0,1.0,
2432,Tito Maddox,career,1.2,0.6,0.8
1666,Gerald Madkins,career,1.7,1.4,0.5
2058,Mark Madsen,career,2.2,0.4,2.6
77441,Norm Mager,career,5.2,0.9,2.0
203705,Josh Magette,career,2.2,2.4,1.0
1894,Corey Maggette,career,16.0,2.1,4.9
77442,Dave Magley,career,0.9,0.1,0.7
2048,Jamaal Magloire,career,7.2,0.6,6.5
1630266,Will Magnay,career,0.0,0.0,0.0
101133,Ian Mahinmi,career,5.2,0.6,4.4
77443,John Mahnken,career,5.8,1.3,2.9
77444,Francis Mahoney,career,1.5,0.3,1.1
328,Rick Mahorn,career,6.9,1.0,6.2
105,Dan Majerle,career,11.4,2.9,4.5
200970,Renaldo Major,career,5.0,0.0,2.0
1627748,Thon Maker,career,4.6,0.6,2.8
77447,Lionel Malamed,career,5.9,1.4,
1630177,Theo Maledon,career,7.8,2.9,2.8
117,Jeff Malone,career,19.0,2.4,2.6
252,Karl Malone,career,25.0,3.6,10.1
77449,Moses Malone,career,20.6,1.4,12.2
1074,Matt Maloney,career,7.4,2.9,1.7
77450,Steve Malovic,career,2.1,0.7,2.2
1630572,Sandro Mamukelashvili,2024-25,6.3,0.8,3.1
77451,Ted Manakas,career,2.4,0.4,0.6
77452,John Mandic,career,4.1,1.1,
1630211,Karim Mane,career,1.1,0.4,1.4
77453,Frank Mangiapane,career,0.8,0.0,
1629611,Terance Mann,2024-25,7.7,1.8,3.0
1630544,Tre Mann,2024-25,14.1,3.0,2.9
330,Danny Manning,career,14.0,2.3,5.2
77454,Ed Manning,career,5.1,0.7,4.5
316,Richard Manning,career,3.3,0.2,1.7
1630185,Nico Mannion,career,4.1,2.3,1.5
77456,Pace Mannion,career,3.1,1.1,1.2
77457,Nick Mantis,career,5.6,2.2,2.2
77459,Pete Maravich,career,24.2,5.4,4.2
77458,Peter Maravich,career,4.6,0.1,
203906,Devyn Marble,career,2.2,0.7,1.6
